SampleID	1	13	14	16	19	2	3	4	5	6	61	63	64	65	66	67	68	69	7	70	72	74	75	76	77	78	79	80	9	10	11	12	15	17	18	20	62	71	8
K00001	35.6636300213586	1.02880658436214	10.0220266193718	99.9855802792003	20.8899956040243	7.52622459294358	20.5522774159445	32.6505812976211	55.6510350483907	47.7936159415444	10.612027613964	87.3024263481845	20.2636861091657	9.02565909223326	24.4218672078816	42.3473001449437	5.05737167876727	9.39967336047215	32.0192015817925	0.886524822695035	14.6511491466963	0.863557858376511	144.01693183869	25.2224985963608	0.968992248062015	9.94730849010543	15.9262664365337	42.0379415518794	1.01626016260163	44.0733336685739	26.6199951877087	7.91417488753238	57.6879728611399	35.4786577966995	5.64450221435904	83.8574934230431	2.85836635189937	404.768918067831	1.87360135004114
K00002	3.00393444381235	0	0.955109837631328	178.076825175884	6.54646475697734	0	0	5.80520109561036	0	9.66208943349922	0	8.52346702066842	9.33978428935437	26.4029112639167	3.05812304197224	0	0.946969696969697	0	0	0	0	0	0	7.58671792404167	42.6566829662997	0	0	0	0	0	1.00704934541793	0.936329588014981	53.5596126018167	0	1.85451712913526	0	0.946969696969697	1.02249488752556	0
K00003	22.7315280969076	6.79989764473368	13.0622181694683	190.396993043102	31.3521169252903	16.3626958040036	27.6014350365519	70.3088866635895	89.7663040969196	83.3527733727617	22.8943769239306	36.5936347280649	56.6912505235856	26.5879294776864	16.9025385653239	49.2056204859802	2.56343950676112	5.87104988955478	60.0102676543559	2.53274210044193	14.2277007960812	0	19.4450022051344	0.946969696969697	26.8297640196889	10.3764013846583	7.91408020644143	17.8353568869368	13.5382116305061	45.6195792765364	44.3315934247532	114.971758746831	65.2643253617388	75.5495118914036	9.86623969383138	13.2625993741167	9.2809259391091	183.946476650221	8.83756912597848
K00004	0	0	0	8.8658768322716	46.231975544818	5.15429230905244	0	4.46854421473395	4.88629208037579	6.583908046674	0	20.4213036132068	5.87468358588435	0	0.980392156862745	1.91299574584877	29.9811418686932	0	0	0	0.823045267489712	0	12.7453689910462	10.6843700609453	78.2018263199357	0	5.71538513064329	0.992063492063492	0.825082508250825	0	1.95518554194762	3.37660492279959	1.94906814625124	2.85507184224008	17.4229907352139	2.88228793649437	9.51759010806983	446.404933432259	0.977517106549365
K00005	11.8042997909553	0.946969696969697	2.80939116593713	43.8644928210047	5.56332187532832	7.61404133632361	0	5.90390275200534	28.3472976888615	82.0997375073284	13.3484502310748	29.9708458378507	14.0425080981428	4.82656642257409	13.9134601135991	10.8786276886625	1.83660304329678	8.28368435520017	26.0911485300207	2.49345033369515	1.85198046160613	0	0	5.58442296558706	0	11.9007173173773	6.31899269482389	7.45582917391531	11.3349131657683	50.6531975838358	31.6340603548153	5.6346252389241	22.3535447102056	20.5318457846683	11.280808561431	30.4512046262525	0	20.3591561895039	0.946969696969697
K00006	0	0	0	0	103.106018987766	0.915750915750916	0	23.8941066313637	0	0	0	10.6879546976266	0	0	0	0	17.1899216656655	0.848176420695505	0	0	0	0	0.87719298245614	48.9145303260893	186.434817502251	0	1.85190900953733	0	4.27385806888492	0	0	0	0	0	25.1706957925638	0	7.64646602080778	1.55413666621383	3.50251411806681
K00007	0	0	0	0	0	0	0	0	0	0	0	0.704721634954193	0	0	0	0	0	0.693000693000693	42.0891977606583	0	0	0	0	0	0	0	0	8.52432038436053	0	0.76103500761035	0	0	0	0	0	0	1.38888888888889	0	0
K00008	56.7150144394949	0.986193293885602	0.974658869395711	148.83085409845	68.5467828181808	21.8907044439937	62.6877261724901	47.05780845631	78.0015577535673	98.4417459172392	13.8930038083364	24.8996343286889	85.864914731217	13.9169127997113	54.1865237558039	160.671171614035	1.9494677440041	23.6714224244053	2.92229441351156	10.7094825667711	14.7300488724247	0.957854406130268	4.84184952102835	0	0	16.4036208888924	1.91596194503171	16.8840271432435	29.5889473133299	23.3404324127825	93.9610035013487	49.3239413834217	90.9347550785675	27.4790754687342	37.723600210187	14.7065982915282	15.4702404403972	163.213514979411	15.7042476296657
K00009	20.4292165220948	7.4800944678984	16.2231882434542	98.2016491916051	38.9109828325425	8.01625670907963	8.97209566508593	98.7120404703519	105.817876465814	71.370581085992	18.3412926924662	71.0898717989091	27.3480104364154	9.25724564432049	4.60250498242446	20.9758107695818	0.709219858156028	7.35893305053748	9.60631308902742	8.38584388060183	13.6031596526756	1.41543454742157	71.8067794004081	14.5646065630863	0.7627765064836	30.4517896853391	1.78258217036529	101.421242458579	19.3221739240739	39.6683696124387	28.8159148831161	128.497232117415	56.0673236057042	26.6494321419646	59.5619057076744	56.488843908921	4.21798505047771	26.0939596970397	12.9796947148008
K00010	12.2635527224326	0	0	11.4657531454524	7.0590209363525	0	1.12233445566779	1.00704934541793	9.40663948473506	14.3100349339345	2.01106540967495	1.11482720178372	2.96215081289071	0.995024875621891	18.0334411390128	5.33319940404523	1.11482720178372	2.24851173548705	4.35951443715378	0	6.65256813302083	0	164.395909945339	7.80773097170697	0	3.37082048491444	2.81847933758952	13.7433007781113	2.03562815444668	9.03303140483762	16.0167759983983	18.2715847520717	6.69788149322815	1.97909325816303	6.80628653034461	14.5493482645115	1.12803158488438	5.28716112492708	1.11856823266219
K00011	0	0	0	4.69211218204549	0	0	0	0	0	6.4829350081425	0	0	0	0	0	0	0	0	5.99526589667283	0	0	0	0	0	0	0	0	8.63929547061796	0	0	2.40677023598513	0	2.53286985166671	6.86972142681461	0	0	0	2.4288596304948	0
K00012	34.0608618944015	7.94516385486505	18.8919172550681	161.720521847578	34.8031480108949	23.7696634252564	7.04979570064343	104.249093549177	48.1557619719248	22.8107793944379	16.5709776467567	7.20554846388295	64.9466411014734	11.8009417406546	14.0579455623669	21.1741905814768	0	10.1272729822047	10.1332923294538	5.56493548790181	4.02420208801091	3.128334811436	0.742390497401633	0	0.886524822695035	9.77312734625831	0	3.51846575187739	12.1802066785453	29.6056629070311	7.92233039831447	72.3817024536886	71.7764435337542	5.96818044682209	25.7419931667573	3.94298097230524	24.8238843993677	34.7977526493239	9.38176496782715
K00013	32.5506258948647	6.73136645227284	9.29689653237688	259.428551805506	55.9068840087777	20.9976089928269	15.1364345805767	115.010069468832	119.88331845916	67.2157797924222	36.4621155483862	6.94496032539554	83.4557096123575	20.8615902801644	18.4746559503927	29.0287426335305	0.786163522012579	22.2967842497615	12.6840165361458	5.09298243720128	5.39986570157721	0.782472613458529	2.72995038619092	0	0.980392156862745	11.1906418532983	0	24.0103251478177	17.1160499609178	30.3252696463333	43.2891525851	75.6912579143933	99.5559360083668	42.3042455261886	54.3496144893555	9.87756020862794	30.8964194785166	107.84694244198	26.7719702053815
K00014	18.9798783512858	7.54525901722243	3.05474095796676	197.105610327654	35.2351029770547	15.349344473554	16.5872051431373	89.2574146093806	109.483106438844	75.4583171093646	30.6465305541476	119.021328013462	59.5808228200851	15.94714115697	23.0666814449438	14.3991984699175	0	7.43580378186622	24.7392157933186	7.03908939607734	28.712902404316	1.75438596491228	26.3296555810245	6.83864100558268	1.06496272630458	15.4389568677607	13.3719494545502	32.8351379755001	21.406611770464	63.867305882979	35.863711339198	75.9211298623112	94.982796249173	86.75345522898	24.973715891321	21.5009306554866	45.4464498945049	311.643506509182	37.4478065449231
K00015	2.13333879468065	0	0	34.2077301082805	11.3787685200207	0	0	10.289767757955	8.50974338763895	7.39768218867195	0	3.10571378120787	10.593235197631	3.23344880568175	1.04166666666667	20.1434932314425	0	1.06157112526539	3.19197685128284	0	4.22958327323138	0	29.1534303401112	0.971817298347911	46.1773096704449	1.0515247108307	0.974658869395711	10.4795889310308	0	8.45598546301983	4.21998490553238	0	6.36741138969568	11.8592369636496	1.41843971631206	2.1164234459405	1.06157112526539	2.08333333333333	4.27378965223494
